trackName,artistName,msPlayed,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,plays
RUNNING OUT OF TIME,"Tyler, The Creator",1758646,5QvBXUm5MglLJ3iBfTX2Wo,0.36,0.391,6,-10.6,1,0.0528,0.296,0.000406,0.129,0.162,84.281,177227,4,9.923126837332912
Cheers (feat. Q-Tip),Anderson .Paak,1713878,4qNijbGeHqlcFWrGrATFOX,0.727,0.518,2,-7.825,1,0.396,0.0888,0.0,0.0893,0.485,88.255,334733,4,5.12013455500354
a lot,21 Savage,1706029,2t8yVaLvJ0RenpXUIAC52d,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,288624,4,5.91090484505793
Angles (feat. Noname & Xavier Omär),Mick Jenkins,1702629,3SEZgDncfa1sqjThdI9JcJ,0.598,0.548,0,-9.317,1,0.335,0.57,0.0,0.138,0.347,135.034,263087,4,6.471733685054754
Hungry Hippo,Tierra Whack,1692154,0WpDeBJ22LcwF4QoERQOTv,0.894,0.61,4,-5.691,0,0.0487,0.0227,0.00744,0.102,0.78,136.64,60000,4,28.202566666666666
Love Yourz,J. Cole,1689695,4gkl7QbQvBd3TM9PhlWFkI,0.502,0.623,8,-8.812,1,0.441,0.609,0.0,0.119,0.399,75.555,211680,1,7.982308201058201
Beautiful Creatures (feat. MAX),ILLENIUM,1688814,4pWawf1Rq4qHDv4Ktqjg2D,0.589,0.826,0,-4.577,0,0.0776,0.0663,0.000735,0.367,0.215,117.099,240508,4,7.02186205864254
Infinite Stripes (feat. Ty Dolla $ign),Cashmere Cat,1678069,2pGvtzrsbR46mqqD7j13FO,0.42,0.509,0,-6.456,1,0.206,0.0828,1.88e-05,0.108,0.336,183.612,208043,3,8.065971938493485
Purity,A$AP Rocky,1676075,2MF4HtZHBoUliOi9nOAbS0,0.594,0.37,11,-11.674,0,0.404,0.832,0.0,0.108,0.309,135.391,262360,4,6.388454794938252
SUGAR,BROCKHAMPTON,1671526,6U0FIYXCQ3TGrk4tFpLrEA,0.453,0.538,1,-8.212,1,0.0638,0.449,0.0,0.19,0.516,122.973,204533,4,8.172402497396508
ZUU,Denzel Curry,1668185,5sG65w8uKtjsJw7nc845Nc,0.678,0.509,2,-8.494,0,0.138,0.15,0.0,0.489,0.351,141.037,126000,4,13.239563492063493
Freesol,Seven Lions,1664953,5GmhrrcziQz36B3R4AyJYE,0.443,0.727,0,-5.171,0,0.0984,0.0987,9.35e-06,0.118,0.424,74.827,210884,4,7.895112953092696
Cinderella (feat. Ty Dolla $ign),Mac Miller,1649778,2lpygKqzPFtItQ4ss3cgfb,0.545,0.534,8,-6.874,0,0.047,0.235,0.0,0.345,0.24,140.021,480187,4,3.435699008927772
Tyrant (feat. Jorja Smith),Kali Uchis,1645945,4FZOSDwALdWxcGcRbwXWJ8,0.422,0.471,3,-8.784,0,0.18,0.142,0.0,0.112,0.62,82.433,204290,4,8.05690440060698
it's not u it's me,Bea Miller,1640487,7cLm450e9XaPrEZTSTsfwU,0.776,0.568,0,-6.419,0,0.125,0.0204,1.69e-05,0.078,0.749,150.901,194526,4,8.433253138397951
Twist My Fingaz,YG,1624839,5A63MgoNPniM7necFglMhe,0.903,0.602,10,-5.429,0,0.336,0.0134,0.0,0.14,0.529,99.01,254520,4,6.383934464875059
no tears left to cry,Ariana Grande,1620166,2qT1uLXPVPzGgFOx4jtEuo,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,205920,4,7.8679390054390055
BOY BYE,BROCKHAMPTON,1602906,6e7hIhOLH9zvb3zP5O5gt0,0.869,0.747,9,-7.143,1,0.151,0.512,0.0,0.124,0.784,124.932,142187,4,11.27322469705388
Off Da Zoinkys,JID,1599161,0l7uQ6vQcYxjqbjRbDH2HW,0.708,0.632,7,-7.491,1,0.475,0.133,0.0,0.621,0.373,137.981,208569,4,7.667299550748194
Pale Blue Dot,Big Wild,1562966,3XmNMIucTYuXOEpAjcaeVi,0.685,0.591,4,-8.628,1,0.0959,0.00748,0.844,0.12,0.493,150.016,176000,4,8.880488636363637
Wells Fargo (with JID & EARTHGANG feat. Buddy & Guapdad 4000) - Interlude,Dreamville,1561594,2gtFMLjQpCTGekMi4oXZxN,0.8,0.826,1,-3.198,1,0.107,0.0706,4.76e-06,0.181,0.241,148.021,123413,4,12.653399560824225
What's the Move (feat. Lil Uzi Vert),Young Thug,1550176,3pTScODwk9tggZzmuH6xDY,0.961,0.438,7,-7.877,1,0.31,0.0431,0.0,0.139,0.412,124.018,251080,4,6.174032180978174
Radar (feat. HONNE),Whethan,1536053,1WfMi7xvOti8F4dSf7atd9,0.734,0.724,7,-6.935,0,0.165,0.0387,0.000772,0.303,0.501,101.967,203427,4,7.550880659892738
CLOUT COBAIN | CLOUT CO13A1N,Denzel Curry,1526507,2LNMhZ3YijTO7USmqjgJfG,0.794,0.448,10,-4.771,0,0.0539,0.591,0.0,0.109,0.588,120.055,231333,4,6.598742937669939
4r Da Squaw,Isaiah Rashad,1509420,71lyUtIPCMAYjTwwwxy2jW,0.667,0.523,10,-9.477,0,0.329,0.532,2.12e-05,0.137,0.409,143.934,232571,4,6.490147094865654
SPEEDBOAT,Denzel Curry,1504144,2FTOLKjQUswhpdMFq15Raf,0.925,0.628,6,-7.587,1,0.131,0.0604,0.0,0.358,0.81,120.021,222533,4,6.759195265421308
Knotty Head,Denzel Curry,1504126,3DaXXVRXK7sWRNEugMe7s6,0.69,0.859,2,-3.44,1,0.173,0.24,2.18e-06,0.0709,0.348,157.956,268219,4,5.607827931652865
First Time (feat. Dylan Matthew),Seven Lions,1484630,27YD36FUikKxbp3bKSiKGZ,0.422,0.677,11,-5.76,1,0.0365,0.251,3.55e-06,0.16,0.146,150.131,297782,4,4.985627069466926
Shabba (feat. A$AP Rocky),A$AP Ferg,1472275,7eaKWfov7b2Qa2n6HTesL3,0.869,0.712,9,-6.136,1,0.103,0.0715,0.0,0.272,0.435,120.0,275867,4,5.336901477886083
Dead To Me,Kali Uchis,1471671,6LOZws7T3jqZz78unPgFF9,0.675,0.761,4,-4.469,0,0.0466,0.432,0.0,0.102,0.428,119.001,199506,4,7.376575140597275
ATM,J. Cole,1470390,2UciqgwVDwro0fev3MFbxJ,0.719,0.497,8,-7.661,1,0.681,0.115,0.0,0.0898,0.345,81.651,216727,4,6.7845261550245235
White Ferrari,Frank Ocean,1459462,2LMkwUfqC6S6s6qDVlEuzV,0.444,0.0924,0,-15.605,1,0.0366,0.784,0.0,0.304,0.219,108.917,248808,4,5.865816211697373
Glow Like Dat,Rich Brian,1458011,7MXcmkmyxEYAJf04cbqKoI,0.787,0.586,10,-9.64,1,0.0695,0.411,0.000311,0.118,0.581,140.036,210862,4,6.914527036640077
Confidently Lost,Sabrina Claudio,1454528,3cQmqM0awej9iAESjhKrI9,0.666,0.39,5,-8.575,1,0.0838,0.272,9.39e-06,0.111,0.325,113.866,209885,4,6.930118874621817
WISH FEAT. KIDDO MARV,Denzel Curry,1453113,0shSP8DgseLewHgAiMC4UL,0.655,0.766,5,-6.746,0,0.0736,0.234,0.0,0.425,0.622,95.017,192013,4,7.567784472926312
Rotation 112th,Jay Rock,1444405,18Zq1ovdgC9gdQluiOvuaD,0.742,0.711,10,-4.658,1,0.237,0.0614,0.00623,0.124,0.294,175.903,212240,4,6.80552676215605
All Your Days,Shallou,1442261,2QEBXYzURjg7nY8FjbBcUt,0.537,0.347,4,-10.245,1,0.0303,0.444,0.00343,0.111,0.0968,110.011,275013,4,5.244337540407181
Europa Pools (feat. Kacy Hill),Cashmere Cat,1440935,1wrV0UIacSdIvbuLRRdH5q,0.425,0.538,1,-5.696,1,0.0511,0.448,0.000121,0.111,0.116,134.092,205195,4,7.022271497843515
You're On (feat. Kyan),Madeon,1424049,4PTPZeJlK1rYlYr6bf11hk,0.49,0.914,10,-3.202,1,0.167,0.0227,0.0,0.793,0.241,100.1,192720,4,7.389212328767123
Fake Happy,Paramore,1420968,6t44iU80A0h8WQ7vc4OoRj,0.734,0.626,7,-5.685,1,0.0458,0.076,6.54e-06,0.168,0.44,98.559,235707,4,6.028535427458667
SUMO | ZUMO,Denzel Curry,1416065,7EHAXZenBzmGCpccWCyg8z,0.822,0.861,11,-8.846,1,0.0832,0.25,7e-05,0.164,0.548,123.964,227373,4,6.227938233651313
Vintage,NIKI,1400859,1NCUe90ZCiWTnWn3umrwqw,0.771,0.816,2,-7.104,1,0.0581,0.0114,0.000963,0.339,0.438,104.958,177320,4,7.900174825174825
Desert Eagle,Felly,1398236,1yYYIilGsCoijulZUZpllx,0.655,0.404,7,-8.161,0,0.426,0.194,0.0,0.198,0.442,113.748,237480,4,5.8878052888664305
Energy (with A$AP Rocky & Sabrina Claudio),BURNS,1384933,13jLiEg5wdMXuJzXXnRcnj,0.684,0.862,6,-4.855,0,0.0952,0.0627,0.000177,0.126,0.275,120.02,228396,4,6.0637357922205295
Ali Bomaye,The Game,1382014,0LFcFGLYTX6UmeIdO7NVd7,0.381,0.69,10,-5.312,0,0.455,0.0209,0.0,0.438,0.223,78.239,372707,4,3.7080441204485024
EARFQUAKE,"Tyler, The Creator",1381358,5hVghJ4KaYES3BFUATCYn0,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,190067,4,7.2677424276702425
ball w/o you,21 Savage,1381339,50a8bKqlwDEqeiEknrzkTO,0.892,0.633,8,-7.471,1,0.0902,0.0467,0.000189,0.139,0.459,137.994,195047,4,7.082082780047886
Hurt Feelings,Mac Miller,1375694,5p7GiBZNL1afJJDUrOA6C8,0.69,0.462,8,-8.054,1,0.13,0.343,0.00218,0.113,0.325,157.655,245640,4,5.600447809802963
Calvin's Joint,Mac Ayres,1375105,33VQJLL7QWS0LUuF7r39Rq,0.676,0.656,8,-7.653,1,0.211,0.825,0.0119,0.118,0.283,94.383,226299,4,6.076496140062484
MAD I GOT IT | MAD 1 GOT 1T,Denzel Curry,1372001,6xXYFVsFDGSLNzeE9zGCiL,0.715,0.57,0,-7.682,0,0.172,0.222,2.32e-06,0.343,0.371,107.766,232293,4,5.9063381160861494
Your Teeth In My Neck,Kali Uchis,1370374,54IbnYEdA3ymfxv07WgN3b,0.853,0.604,3,-5.794,0,0.0511,0.0696,1.65e-06,0.135,0.86,116.0,186181,4,7.360439572244214
Lavender and Velvet,Alina Baraz,1365494,57nReJa69S1lEJGYHLCKlx,0.684,0.512,11,-7.232,0,0.0401,0.401,0.0,0.1,0.354,127.908,228966,4,5.96374134150922
GUMMY,BROCKHAMPTON,1359743,42tBlHWL3VfDkUM2iWcc5p,0.687,0.672,0,-5.975,0,0.0573,0.198,0.0,0.175,0.792,80.035,261000,4,5.209743295019157
A Tale of 2 Citiez,J. Cole,1341361,7lL3MvFWFFSD25pBz72Agj,0.559,0.556,6,-7.844,1,0.531,0.553,0.0,0.251,0.362,189.861,269787,4,4.971926000882178
Poke It Out (with Nicki Minaj),Playboi Carti,1340828,2rPSFKzGeqUWwfcCFVkkq3,0.894,0.59,9,-5.716,1,0.221,0.097,9.06e-06,0.329,0.575,147.009,269813,4,4.96947144874413
BIRDZ FEAT. RICK ROSS,Denzel Curry,1337059,0pA0rcw7ci5X5XHrnBpkdn,0.632,0.792,1,-6.644,1,0.0864,0.0207,0.0,0.666,0.539,77.542,204387,4,6.541800603756599
Diamonds Dancing,Drake,1336695,2AGottAzfC8bHzF7kEJ3Wa,0.467,0.358,1,-10.847,1,0.0497,0.125,3.73e-05,0.111,0.166,136.02,314632,4,4.248439446718706
NO BYSTANDERS,Travis Scott,1316095,6OaVWaGfhXn70ZJfdVcabn,0.731,0.811,1,-3.225,1,0.0712,0.0204,0.0,0.411,0.426,147.045,218284,4,6.02927837129611
Shea Butter Baby (with J. Cole),Ari Lennox,1316051,5BOBHIBuzvQuIYL1E1nDzl,0.709,0.49,4,-7.457,0,0.0757,0.11,0.00345,0.12,0.0397,155.069,211610,4,6.219228769906905
Sleepy Eyes,Elohim,1315813,1Wvzo4EotLEh4W3OVcQoDO,0.608,0.736,6,-6.7,1,0.165,0.051,0.0,0.215,0.489,97.038,202887,4,6.485447564407774
Dope Dealer,ScHoolboy Q,1314626,7pda6TLAbVGxUjIUtbiNt0,0.786,0.569,1,-5.461,1,0.125,0.048,0.0,0.119,0.288,82.027,222147,4,5.917820182131652
A BOY IS A GUN*,"Tyler, The Creator",1310503,1nXZnTALNXiPlvXotqHm66,0.417,0.689,2,-8.302,0,0.178,0.575,0.0,0.496,0.505,79.568,210253,4,6.232981217866095
RENTAL,BROCKHAMPTON,1304988,4O9tOyMOq8Oioun2MsULH5,0.672,0.452,0,-7.947,1,0.0738,0.194,0.0,0.251,0.514,82.012,213659,4,6.107807300417956
New Apartment,Ari Lennox,1298847,587qpoPHuXkSRSykLM4EBp,0.534,0.489,8,-8.725,0,0.241,0.302,0.0,0.112,0.416,147.943,236679,4,5.487799931552863
"break up with your girlfriend, i'm bored",Ariana Grande,1292069,4kV4N9D1iKVxx1KLvtTpjS,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,190440,4,6.784651333753414
RPG (feat. 6lack),Kehlani,1292057,1EGrDTfEuAiRzRdxlblpET,0.758,0.534,7,-7.368,0,0.287,0.402,0.0,0.0917,0.719,132.94,236218,4,5.4697652168759365
Let You Know,Flume,1290670,7p0tz5SeCrSxTLSvwR8W3D,0.759,0.694,5,-4.075,0,0.0418,0.0544,0.0,0.131,0.374,117.056,199580,4,6.466930554163744
Rembrandt...Run It Back (with JID & J. Cole feat. Vince Staples),Dreamville,1289683,2DjLLLV2r88a8TO0hVTVrS,0.631,0.568,7,-5.946,1,0.456,0.442,0.00444,0.111,0.263,140.212,151827,4,8.494424575339037
Free Lunch,Isaiah Rashad,1279656,5FX89IUKm9QJT9ymrmyK4k,0.865,0.472,11,-7.359,0,0.237,0.223,5.39e-05,0.109,0.843,130.011,192029,4,6.663868478198605
Innocence (feat AlunaGeorge),Flume,1276596,20f6vZvxvbAQ0K8IhwdURS,0.395,0.708,9,-6.467,0,0.1,0.2,0.00654,0.0909,0.319,120.402,378477,4,3.372981713551946
Ecstasy (feat. Machine Gun Kelly),Young Thug,1274597,1yBbxDXEfr8boXM1ubvBHi,0.826,0.691,1,-6.557,1,0.129,0.000541,0.0,0.157,0.603,162.966,178240,4,7.151015484739677
Money Trees,Kendrick Lamar,1265426,2HbKqm4o0w5wEeEFXm2sD4,0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.224,0.344,71.994,386907,4,3.270620588410135
Sky Walker (feat. Travis Scott),Miguel,1264872,5WoaF1B5XIEnWfmb5NZikf,0.674,0.506,6,-10.532,1,0.0434,0.173,0.0,0.0866,0.183,145.965,259333,4,4.877404726741294
10 Freaky Girls (with 21 Savage),Metro Boomin,1255200,0AluA5RNsa4Cx6XRhf2hWZ,0.81,0.353,6,-9.931,0,0.31,0.588,0.0,0.102,0.0727,88.031,208293,4,6.0261266581210124
Hot (feat. Gunna),Young Thug,1245882,5Z8HZM6iQMhhqyPcCGY5g9,0.855,0.651,0,-8.044,0,0.235,0.063,0.0,0.0772,0.559,111.997,193027,4,6.454444196925818
Hookers,Tierra Whack,1228941,4kTkoT7mNXTJ21WwFTIDxA,0.702,0.499,4,-6.828,0,0.151,0.687,2.28e-06,0.159,0.227,167.079,60000,4,20.48235
Slippery (feat. Gucci Mane),Migos,1221357,6p8NuHm8uCGnn2Dtbtf7zE,0.92,0.674,1,-5.662,0,0.264,0.307,0.0,0.104,0.741,141.967,304041,4,4.0170799332984695
Kelly Price (feat. Travis Scott),Migos,1220116,204U3zjm9kkzX25Pr4Rdld,0.745,0.685,4,-5.7,0,0.0313,0.53,0.0,0.176,0.437,121.977,363934,4,3.3525749174300836
SKELETONS,Travis Scott,1216434,6NMtzpDQBTOfJwMzgMX0zl,0.46,0.686,0,-5.948,0,0.0367,0.00146,0.0,0.375,0.252,148.054,145588,4,8.355317745968074
Jumping Off the Moon,Mac Ayres,1216332,5feRp0hymeACBAgBdBSTcp,0.586,0.729,0,-6.806,0,0.287,0.246,0.000235,0.314,0.464,79.888,292152,4,4.163353322927791
Hasta Luego - Bonus,JID,1215067,2Zyk0on2N9vZyHueREwoJC,0.769,0.505,11,-6.882,0,0.252,0.0359,0.000106,0.107,0.297,140.063,221206,4,5.492920626022802
can't leave without it,21 Savage,1211556,0hPLZrnDgtKxrym1BHjDhd,0.872,0.591,6,-6.952,0,0.359,0.111,0.0,0.144,0.696,131.982,205352,4,5.899898710506837
Acid Dreams,MAX,1209573,3XEdqQtGHAM5huMrs3RaKN,0.817,0.509,0,-4.17,1,0.0839,0.146,2.53e-05,0.111,0.77,99.988,183930,4,6.576268145490132
SAN MARCOS,BROCKHAMPTON,1206232,1Bn8jBSmtSQdvAFXU3ok1w,0.388,0.503,0,-5.628,1,0.0316,0.339,0.0,0.111,0.53,73.965,286707,4,4.207194104085356
Mindfucker,Sheck Wes,1204563,3Ahh4FUw5EfmjMzOBjjnwY,0.804,0.282,1,-10.543,1,0.342,0.302,8.67e-06,0.151,0.0723,151.988,180800,4,6.662405973451327
Faucet Failure,Ski Mask The Slump God,1204321,1ThmUihH9dF8EV08ku5AXN,0.935,0.552,10,-9.373,0,0.335,0.111,0.0,0.0952,0.615,99.993,145627,4,8.269901872592309
Z4L (with Bari & Jay2),Smino,1202005,3X6YJcqTinaNraRvojF62K,0.822,0.503,11,-6.889,0,0.285,0.0779,0.0,0.161,0.408,71.524,162591,4,7.39281387038643
Modern Slavery,Huncho Jack,1200314,7J6bnDDitOwfelaJNixHhL,0.765,0.733,4,-3.518,0,0.165,0.00186,0.0,0.297,0.495,133.966,148560,4,8.079658050619278
Slick Talk,JID,1198576,7j8vHxTp34MEoSDLG51sWo,0.512,0.881,7,-5.102,1,0.417,0.0384,0.0,0.269,0.446,77.511,269703,4,4.444058835088968
Redbone,Childish Gambino,1188232,0wXuerDYiBnERgIpbb3JBR,0.743,0.347,1,-11.174,1,0.121,0.167,0.00951,0.103,0.572,160.143,326933,4,3.634481682791275
Motorcycle Patches,Huncho Jack,1182401,7g7raxdQpiLZT7aOlib4S1,0.868,0.657,8,-4.853,1,0.113,0.0158,0.0,0.0995,0.436,162.865,191410,4,6.177320934120474
Don't Let Me Down - Illenium Remix,The Chainsmokers,1181252,15BlympuVSfZFROojEMY2M,0.428,0.656,11,-3.712,1,0.075,0.0751,0.181,0.15,0.355,79.648,218933,4,5.395495425541148
Wormhole,Flume,1178376,0A2pSv44QouqvTdFyVpWoT,0.755,0.572,11,-4.301,0,0.235,0.0111,0.69,0.0723,0.526,134.759,142222,4,8.285469196045618
BUTTERFLY EFFECT,Travis Scott,1175281,2cYqizR4lgvp4Qu6IQ3qGN,0.763,0.628,11,-5.85,1,0.05,0.0531,0.0,0.114,0.193,140.958,190557,4,6.167608642033617
Ivy,Frank Ocean,1169643,2ZWlPOoWh0626oTaHrnl2a,0.567,0.388,9,-9.579,0,0.0384,0.782,0.000309,0.248,0.452,116.362,249191,4,4.6937610106304
Pay No Mind (feat. Passion Pit),Madeon,1165769,3rsq3qtqNBId48c0IVraTS,0.546,0.852,1,-2.445,1,0.102,0.00592,0.0,0.159,0.558,112.183,249440,4,4.673544740218088
Big Titties (feat. Baauer and EarthGang),Rico Nasty,1163141,77lHSh6eoMiKWRxczAPQ1k,0.838,0.67,1,-6.854,1,0.31,0.0151,0.0,0.0892,0.632,170.037,172240,4,6.75302484904784
Nonsense (feat. Mark Foster),Madeon,1157762,71SDRIbBoAGYgvagVL9KRb,0.543,0.781,7,-3.923,0,0.144,0.0311,0.0,0.306,0.695,87.009,225787,4,5.127673426725188
"1993 (with J. Cole, JID, Cozz & EARTHGANG feat. Smino & Buddy)",Dreamville,1144738,1KbCc89SxYma4BnBChkJBs,0.525,0.725,7,-5.318,1,0.629,0.529,0.0,0.598,0.693,175.63,210467,4,5.439037948942114
Days Like This (feat. Khalid),GoldLink,1142631,2qU9ro2FCa4WjFqTg1JFJP,0.805,0.496,8,-7.294,1,0.103,0.0725,0.016,0.103,0.299,159.917,168933,4,6.763811688657634
Sweet Crazy Love,LOOΠΔ / ODD EYE CIRCLE,1139837,5fgpCIjBJ098E9zqN9DS87,0.542,0.862,6,-4.413,1,0.0983,0.041,0.0,0.084,0.543,111.941,209084,4,5.451574486809129
"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Kali Uchis,1138789,1otG6j1WHNvl9WgXLWkHTo,0.702,0.659,4,-6.766,0,0.13,0.301,0.00201,0.218,0.843,79.64,207455,4,5.489330216191463
LamboTruck (with Cozz feat. REASON & Childish Major),Dreamville,1131336,1OS9fNE87zO4Z696lBXriv,0.678,0.695,10,-5.323,0,0.286,0.0485,0.0,0.254,0.242,135.044,229387,4,4.931997018139651
SICKO MODE,Travis Scott,1130323,2xLMifQCjDGFmkHkpNLD9h,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,312820,4,3.6133335464484366
If Tomorrow's Not Here,Denzel Curry,1123945,3oy9CClx1zCGnhzse9AvDu,0.659,0.797,4,-5.659,0,0.121,0.203,0.0,0.329,0.727,106.013,335464,4,3.350419120978704
The Chase (feat. Kadhja Bonet),Anderson .Paak,1122714,48Y9pNe30o273HGYKyMKj9,0.475,0.579,1,-9.061,1,0.165,0.0344,0.000192,0.674,0.475,103.288,203573,4,5.5150437435219795
Workin Out,JID,1115117,46Lx5epWOQBA3J86ovnxmV,0.818,0.57,10,-8.067,0,0.285,0.384,0.000102,0.19,0.561,126.938,226859,4,4.915462908678959
wish you were gay,Billie Eilish,1110585,3Fj47GNK2kUF0uaEDgXLaD,0.853,0.351,7,-10.198,1,0.241,0.39,9.38e-06,0.752,0.282,118.028,221543,4,5.012954595721824
Save Me From Myself (with NoMBe & Big Gigantic),Louis The Child,1098877,7f4bRMqRKRfUNPW2gbTHSt,0.673,0.676,4,-4.888,0,0.216,0.0198,1.26e-05,0.428,0.391,82.979,211686,4,5.1910707368460836
Wat's Wrong (feat. Zacari & Kendrick Lamar),Isaiah Rashad,1096780,2RPbEp0DyBVlkRvvYKopO7,0.706,0.688,1,-6.357,1,0.269,0.151,0.0,0.466,0.313,125.966,330783,4,3.3157084856235053
Over My Dead Body,Drake,1092084,2Gnsof1hvZzjE1xdLRpjtf,0.489,0.57,1,-10.291,1,0.306,0.759,2.1e-06,0.179,0.584,185.516,272573,4,4.006574385577442
Paramedic!,SOB X RBE,1091055,2tPcTFiQF9MbVUyjZ3zDhA,0.856,0.652,1,-5.324,1,0.143,0.177,0.0,0.193,0.471,97.017,219307,4,4.975012197513076
ASTROTHUNDER,Travis Scott,1084506,4MXhiYIRDMGAuvZc5IFTwC,0.7,0.46,4,-8.111,0,0.0661,0.142,4.81e-05,0.111,0.286,151.901,142969,4,7.585602473263434
I'm Scared (feat. 21 Savage & Doe Boy),Young Thug,1081805,3uW1lWgdTN494vIxu3R9Or,0.909,0.414,1,-7.316,1,0.3,0.00333,3.4e-06,0.114,0.138,146.004,200733,4,5.389273313306731
RESTORE THE FEELING,Daniel Caesar,1078493,1GY1aODWhIPUmLNitZMgRL,0.541,0.393,10,-13.19,1,0.262,0.615,3.4e-05,0.192,0.564,58.387,214011,4,5.039427879875333
ST. PERCY,BROCKHAMPTON,1070052,3wE9jU1zReHLMHLgAsWIYX,0.611,0.635,2,-7.016,1,0.31,0.367,0.00568,0.068,0.739,82.087,210773,4,5.0767982616369265
Ninety,Jaden,1069699,2jdw2tc29bqJwToyGvKgJm,0.398,0.69,1,-6.809,0,0.0631,0.384,0.000437,0.129,0.174,129.904,468168,4,2.2848614172690147
The London (feat. J. Cole & Travis Scott),Young Thug,1068165,7DcvwMAiqKJQD1rrdfxSDx,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,200107,4,5.33796918648523
Hurt People (with Aloe Blacc),Gryffin,1063987,2fED2BndjHEETxBoZ4xMHb,0.626,0.822,1,-3.645,1,0.0623,0.286,0.0,0.136,0.529,138.056,226966,4,4.687869548742984
Young N***a Living,A$AP Mob,1061468,3u9HxfcMCFYwJ2R0nkpDWV,0.761,0.696,11,-5.811,0,0.241,0.114,0.0,0.559,0.272,114.957,258880,4,4.100231767614338
Lord Pretty Flacko Jodye 2 (LPFJ2),A$AP Rocky,1058996,1j6kDJttn6wbVyMaM42Nxm,0.489,0.718,6,-5.989,1,0.11,0.0122,0.0,0.0546,0.0568,207.986,126960,4,8.341178323881538
blkswn,Smino,1058300,1BFFcF83SmsS6cKBLZGjkc,0.788,0.392,1,-8.944,0,0.295,0.322,0.0,0.0791,0.481,107.086,172561,4,6.13290372679806
Lotus Flower Bomb (feat. Miguel),Wale,1056792,3MAgQuClHcAV8E9CbeBS6f,0.512,0.598,9,-4.959,0,0.115,0.611,0.0,0.0881,0.345,70.189,213253,4,4.955578585060937
If I Can't Have You - Gryffin Remix,Shawn Mendes,1054651,1IXGILkPm0tOCNeq00kCPa,0.642,0.818,2,-4.552,1,0.032,0.0567,0.0,0.0919,0.59,124.957,253040,4,4.167922067657288
Oceans (feat. NKOLO),ARMNHMR,1042843,5Zx2Sy6lTc5vxCccyedLdA,0.46,0.79,4,-3.832,0,0.044,0.294,0.0,0.259,0.312,162.217,222222,4,4.692798192798193
Cheat Code (feat. Baauer),Rico Nasty,1039056,4amSXRdt4ZBddOQdOEMdh9,0.873,0.91,1,-3.628,1,0.362,0.239,0.0,0.362,0.8,135.984,137653,5,7.548371630113401
Only Way Out (feat. Vancouver Sleep Clinic),Madeon,1033578,4jryPeoj0IzKENkhcX0Lpm,0.481,0.579,10,-7.011,0,0.0339,0.0101,0.0,0.0825,0.082,101.974,226747,4,4.558287430484196
Gook,Denzel Curry,1032425,1T5mVPJE6LilJ7f73L3UDo,0.668,0.805,1,-4.964,0,0.101,0.161,1.69e-06,0.139,0.31,150.021,166624,4,6.196136210869983
Stay (with Alessia Cara),Zedd,1030621,0vhyWEEpOwmBtYWm0D44oN,0.689,0.582,5,-5.785,0,0.0675,0.271,0.0,0.112,0.555,102.05,210880,4,4.887239188163885
Deepthroat,cupcakKe,1023921,5cXtT63OTadsjqfRkm5Dwd,0.93,0.65,0,-6.896,1,0.259,0.184,4.92e-05,0.198,0.403,98.023,199296,4,5.137689667630058
Love Yourz - Live,J. Cole,1010810,6EaJ6rsAqrcfsEhKzrtK9i,0.555,0.577,0,-9.64,0,0.689,0.455,0.0,0.924,0.182,86.338,464813,4,2.1746594867183147
Rumble (feat. Jackson Wang & Lil Nei),GoldLink,1008609,4nyWvinhAJrNL2zN87gZ9l,0.792,0.773,0,-3.443,0,0.212,0.118,2.73e-06,0.127,0.275,131.542,191680,4,5.261941777963272
BLACK METAL TERRORIST | 13 M T,Denzel Curry,1003255,5vm7y9SmcH0S1NOQanb8rQ,0.626,0.659,0,-8.324,0,0.129,0.0182,1.01e-06,0.348,0.112,77.005,161627,4,6.207224040537781
OPEN UP,Daniel Caesar,996407,4QTwWQDW89udp0JDO2lmPI,0.84,0.192,6,-12.843,1,0.0514,0.409,6e-06,0.101,0.31,114.93,266227,3,3.7426970217145517
Pink + White,Frank Ocean,994144,3xKsf9qdS1CyvXSMEid6g8,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57e-05,0.415,0.554,159.738,184516,3,5.387847124368618
100 (feat. Drake),The Game,991785,46MFlm7p0Vqd0eXmLtDlN4,0.801,0.521,4,-9.871,0,0.28,0.0136,0.0,0.179,0.412,108.025,334360,4,2.9662190453403516
Thug Tears,JPEGMAFIA,985059,1PdHorDs2MY7Npj8VQynSn,0.881,0.79,10,-5.768,0,0.298,0.26,0.000223,0.313,0.779,138.964,198310,4,4.967268418133226
